,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
1478,2018,2018-03-14 16:55,주,수,1,2,0,1,0,충북,충주시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1036135.0,1884549.0,127.9058999,36.95866593
1479,2018,2018-02-14 22:57,야,수,1,1,0,0,0,충북,충주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1040246.0,1897607.0,127.9527748,37.0762055
1480,2018,2018-12-18 17:52,주,화,1,1,0,0,0,충북,충주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1036273.0,1885983.0,127.9075189,36.97158706
1481,2018,2018-11-22 18:45,야,목,1,1,0,0,0,충북,제천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1058126.0,1903842.0,128.1544013,37.13146741
1482,2018,2018-10-08 10:16,주,월,1,3,1,1,0,충북,영동군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,화물차,화물차,1015670.0,1789892.0,127.6740975,36.10588716
1483,2018,2018-02-07 04:41,야,수,1,1,0,0,0,충북,영동군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1016141.0,1802396.0,127.6795874,36.21861119
1484,2018,2018-05-20 16:05,주,일,1,1,0,0,0,충북,괴산군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1037501.0,1872993.0,127.9206713,36.85444291
1485,2018,2018-11-21 19:05,야,수,1,1,0,0,0,충북,음성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1009975.0,1888305.0,127.6120987,36.99316506
1486,2018,2018-09-28 10:23,주,금,1,1,0,0,0,충북,음성군,차대차,기타,기타,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,이륜차,이륜차,996967.0,1890778.0,127.4659053,37.01550576
1487,2018,2018-07-08 14:45,주,일,1,3,1,1,0,충북,단양군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1083032.0,1896701.0,128.4339817,37.06522564
1488,2018,2018-08-28 23:10,야,화,1,1,0,0,0,충북,진천군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,994137.0,1866722.0,127.4342788,36.79863797
1489,2018,2018-02-09 17:00,주,금,1,2,1,0,0,충북,청주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,987565.0,1850344.0,127.3608767,36.65092971
1490,2018,2018-05-30 00:18,야,수,1,1,0,0,0,충북,청주시,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,997003.0,1850084.0,127.4664704,36.64866234
1491,2018,2018-12-20 04:50,야,목,1,1,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,자전거,자전거,993705.0,1847600.0,127.4295937,36.62625305
1492,2018,2018-12-19 06:32,주,수,1,1,0,0,0,충북,충주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1020234.0,1895237.0,127.7275748,37.05548748
1493,2018,2018-04-04 05:40,야,수,1,1,0,0,0,경기,이천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,화물차,화물차,1000193.0,1916207.0,127.5021761,37.24473353
1494,2018,2018-04-28 15:00,주,토,1,5,0,4,0,경기,이천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,992913.0,1916794.0,127.420087,37.24999783
1495,2018,2018-01-25 19:43,야,목,1,3,2,0,0,경기,이천시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,승용차,승용차,993354.0,1915869.0,127.425068,37.24166309
1496,2018,2018-04-26 18:50,야,목,1,10,1,8,0,충북,괴산군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,화물차,화물차,화물차,1045664.0,1861040.0,128.0115205,36.7463348
1497,2018,2018-10-12 16:22,주,금,1,13,3,9,0,충북,음성군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,997480.1,1887301.0,127.4716848,36.9841641
1498,2018,2018-04-12 10:05,주,목,1,1,0,0,0,충북,진천군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,없음,없음,997806.0,1874640.0,127.4753835,36.87003183
1499,2018,2018-07-30 14:40,주,월,1,1,0,0,0,충남,서산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,자전거,자전거,907414.0,1864509.0,126.4625043,36.77418227
1500,2018,2018-03-06 02:05,야,화,1,1,0,0,0,충남,서산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,911714.0,1869720.0,126.5100781,36.82156148
1501,2018,2018-10-03 22:00,야,수,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,914320.0,1855667.0,126.540873,36.69513402
1502,2018,2018-10-27 23:58,야,토,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,907307.0,1864325.0,126.4613279,36.77251337
1503,2018,2018-06-22 16:00,주,금,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,교차로,교차로부근,이륜차,이륜차,승용차,승용차,965412.0,1867144.0,127.112271,36.80182834
1504,2018,2018-02-02 17:10,주,금,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,967336.0,1870896.0,127.1336773,36.83571918
1505,2018,2018-09-09 11:24,주,일,1,1,0,0,0,충남,천안시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,980310.0,1877277.0,127.2790122,36.89360041
1506,2018,2018-08-12 21:00,야,일,1,1,0,0,0,충남,천안시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,967506.0,1879450.0,127.1352173,36.91283454
1507,2018,2018-11-02 06:40,주,금,1,2,1,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,승용차,승용차,964289.0,1866991.0,127.0996897,36.80040742
1508,2018,2018-03-26 12:58,주,월,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,956067.0,1795163.0,127.0116063,36.15253974
1509,2018,2018-06-02 15:30,주,토,1,1,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,운전자법규위반,부당한 회전,교차로,교차로부근,자전거,자전거,승용차,승용차,964207.0,1801449.0,127.101808,36.20954573
1510,2018,2018-04-12 18:35,야,목,1,1,0,0,0,충남,계룡시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,976301.0,1811423.0,127.2360481,36.29983799
1511,2018,2018-09-27 17:00,주,목,1,1,0,0,0,충남,논산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,964866.0,1805504.0,127.1089572,36.24612731
1512,2018,2018-10-21 15:00,주,일,1,2,1,0,0,충남,논산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,이륜차,이륜차,959682.0,1797310.0,127.0516821,36.172053
1513,2018,2018-07-31 17:34,주,화,1,1,0,0,0,충남,홍성군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,925382.0,1848786.0,126.6653615,36.63404195
1514,2018,2018-07-29 16:49,주,일,1,1,0,0,0,충남,홍성군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,923371.0,1839347.0,126.6438102,36.54879872
1515,2018,2018-08-02 12:20,주,목,1,8,7,0,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승합차,승합차,954331.0,1855602.0,126.9887485,36.69731375
1516,2018,2018-03-31 20:30,야,토,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,963208.0,1870568.0,127.0873992,36.83261079
1517,2018,2018-01-14 20:45,야,일,1,1,0,0,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,승합차,이륜차,이륜차,960835.0,1880664.0,127.0602667,36.92352434
1518,2018,2018-02-24 03:20,야,토,1,2,0,1,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,화물차,화물차,958525.0,1879547.0,127.0343926,36.91335657
1519,2018,2018-11-08 15:30,주,목,1,6,4,1,0,충남,서천군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,없음,없음,923151.0,1792738.0,126.645952,36.1286278
1520,2018,2018-12-21 18:02,야,금,1,1,0,0,0,충남,서천군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,자전거,자전거,928895.0,1788873.0,126.7101302,36.09422326
1521,2018,2018-02-04 18:32,야,일,1,1,0,0,0,충남,서천군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,927365.0,1779336.0,126.6940128,36.00813424
1522,2018,2018-08-11 05:40,야,토,1,1,0,0,0,충남,공주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승용차,승용차,보행자,보행자,967343.0,1830714.0,127.1354674,36.47348791
1523,2018,2018-08-21 10:25,주,화,1,1,0,0,0,세종,세종,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,승용차,승용차,982131.0,1841940.0,127.3002767,36.57508144
1524,2018,2018-10-25 07:30,주,목,1,2,0,1,0,충남,예산군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,승용차,승용차,943386.0,1853265.0,126.8664013,36.67565805
1525,2018,2018-08-02 22:30,야,목,1,1,0,0,0,충남,예산군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,원동기장치자전거,원동기장치자전거,927317.0,1854975.0,126.6864165,36.68997945
1526,2018,2018-04-09 14:45,주,월,1,1,0,0,0,충남,부여군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,949880.0,1808711.0,126.9419629,36.27437735
1527,2018,2018-12-20 18:53,야,목,1,1,0,0,0,충남,부여군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,보행자,보행자,944732.0,1808369.0,126.884672,36.27101304
1528,2018,2018-03-20 22:22,야,화,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,934348.0,1867717.0,126.7640163,36.80534845
1529,2018,2018-07-20 20:20,야,금,1,1,0,0,0,충남,당진시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,925692.0,1868781.0,126.6668841,36.81429903
1530,2018,2018-10-21 20:30,야,일,1,1,0,0,0,충남,당진시,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,이륜차,이륜차,940912.0,1876627.0,126.8369033,36.88609631
1531,2018,2018-05-11 13:40,주,금,1,1,0,0,0,충남,금산군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,이륜차,이륜차,998769.0,1789543.0,127.4863238,36.10286635
1532,2018,2018-03-29 20:13,야,목,1,1,0,0,0,충남,청양군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,937330.0,1827994.0,126.8006858,36.44747476
1533,2018,2018-10-22 18:32,야,월,1,1,0,0,0,충남,청양군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,929539.0,1826495.0,126.7138919,36.4334212
1534,2018,2018-01-03 18:20,야,수,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,980057.0,1857676.0,127.2766864,36.7168988
1535,2018,2018-10-04 15:19,주,목,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승합차,승합차,978046.0,1863560.0,127.253999,36.76989714
1536,2018,2018-05-07 00:00,야,월,1,1,0,0,0,충남,태안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,불명,불명,보행자,보행자,898788.0,1825549.0,126.3709885,36.4221428
1537,2018,2018-12-03 01:30,야,월,1,4,0,3,0,충남,천안시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,971093.8,1885104.1,127.1752777,36.96391958
1538,2018,2018-05-22 22:05,야,화,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,963955.0,1758401.0,127.1009658,35.8214285
1539,2018,2018-12-19 05:31,야,수,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,922164.4,1773971.5,126.6368374,35.95937195
1540,2018,2018-07-30 08:05,주,월,1,2,0,1,0,전북,군산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,916000.0,1772578.1,126.5686322,35.94629959
1541,2018,2018-03-25 05:45,야,일,1,1,0,0,0,충남,서천군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,931656.0,1780507.0,126.7415224,36.01900145
1542,2018,2018-01-31 12:20,주,수,1,3,2,0,0,전북,군산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,승용차,승용차,933239.9,1779684.8,126.7591685,36.01169906
