,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
138,2022,2022-01-24 18:00,야,월,1,0,0,0,0,전남,순천시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,998557,1662808,127.48419425,34.96014135
139,2022,2022-01-24 18:00,야,월,1,0,0,0,0,경남,합천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1057583,1735185,128.13579386,35.6110894
140,2022,2022-01-24 19:00,야,월,1,0,0,0,0,경기,성남시,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,965730,1933860,127.11278675,37.40322251
141,2022,2022-01-24 19:00,야,월,1,1,0,1,0,경북,구미시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,1077518,1788546,128.36106947,36.0907847
142,2022,2022-01-25 01:00,야,화,1,0,0,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,이륜차,없음,942007,1948853,126.84357509,37.53717466
143,2022,2022-01-25 04:00,야,화,1,0,0,0,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,960910,1939952,127.05800471,37.45794189
144,2022,2022-01-25 06:00,주,화,1,0,0,0,0,충북,청주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,999491,1847292,127.49430731,36.62349709
145,2022,2022-01-25 11:00,주,화,1,0,0,0,0,경남,고성군,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,1075463,1665018,128.32673818,34.97725655
146,2022,2022-01-25 12:00,주,화,1,1,0,1,0,경남,사천시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,1040361,1669885,127.94242745,35.02315244
147,2022,2022-01-25 16:00,주,화,1,0,0,0,0,제주,제주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,906659,1500090,126.49524695,33.48858281
148,2022,2022-01-25 19:00,야,화,1,0,0,0,0,강원,강릉시,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,이륜차,1122571,1974054,128.89147144,37.75793134
149,2022,2022-01-25 23:00,야,화,1,0,0,0,0,경기,화성시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,944801,1901753,126.87870392,37.11281509
150,2022,2022-01-26 05:00,야,수,1,0,0,0,0,전북,전주시,차대차,기타,기타,기타,교차로,교차로내,승용차,승용차,968262,1757525,127.14868015,35.81367927
151,2022,2022-01-26 14:00,주,수,1,0,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로내,자전거,화물차,964693,1800308,127.107266,36.199277
152,2022,2022-01-26 16:00,주,수,1,0,0,0,0,전남,보성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,이륜차,없음,983756,1649089,127.32233998,34.83630029
153,2022,2022-01-26 21:00,야,수,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,972598,1878620,127.19241014,36.90551433
154,2022,2022-01-27 02:00,야,목,1,0,0,0,0,경기,용인시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,975444,1919955,127.22300355,37.27819406
155,2022,2022-01-27 04:00,야,목,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,화물차,보행자,969196,1938253,127.1517647,37.44294109
156,2022,2022-01-27 05:00,야,목,1,1,1,0,0,전남,장성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,특수차,화물차,934878,1699691,126.78381213,35.29060542
157,2022,2022-01-27 07:00,주,목,1,0,0,0,0,경남,창녕군,차대사람,기타,기타,신호위반,단일로,기타단일로,화물차,보행자,1100032,1715875,128.60204422,35.43362577
158,2022,2022-01-27 08:00,주,목,1,0,0,0,0,전남,여수시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1010599,1650497,127.61593881,34.84907165
159,2022,2022-01-27 10:00,주,목,1,0,0,0,0,경북,영덕군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1161093,1826374,129.29690872,36.42139478
160,2022,2022-01-27 13:00,주,목,1,0,0,0,0,강원,횡성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1043147,1943363,127.9880667,37.48850606
161,2022,2022-01-27 21:00,야,목,1,0,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967518,1949339,127.13230595,37.54280725
162,2022,2022-01-28 07:00,주,금,1,0,0,0,0,경북,경주시,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,1156189,1763181,129.22968249,35.85273613
163,2022,2022-01-28 07:00,주,금,1,0,0,0,0,경기,의정부시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,959445,1967779,127.03989922,37.70869045
164,2022,2022-01-28 09:00,주,금,1,0,0,0,0,광주,북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,945409,1689915,126.90027144,35.20308965
165,2022,2022-01-28 15:00,주,금,1,0,0,0,0,전북,순창군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,970293,1709876,127.17291444,35.38412049
166,2022,2022-01-28 17:00,주,금,1,0,0,0,0,충북,증평군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,이륜차,1005856,1865456,127.56563302,36.78722536
167,2022,2022-01-28 22:00,야,금,1,0,0,0,0,경기,군포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,화물차,보행자,950988,1929619,126.94650548,37.36433379
168,2022,2022-01-28 22:00,야,금,1,1,1,0,0,경북,경산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1119492,1768254,128.82416242,35.90362559
169,2022,2022-01-29 10:00,주,토,1,0,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1122213,1677975,128.84071588,35.08949645
170,2022,2022-01-29 11:00,주,토,1,0,0,0,0,인천,강화군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,906279,1975650,126.43577849,37.77572579
171,2022,2022-01-29 15:00,주,토,1,0,0,0,0,충남,아산시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,950384,1873872,126.9433751,36.8618078
172,2022,2022-01-29 16:00,주,토,1,0,0,0,0,충북,진천군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,994358,1879919,127.43665797,36.91760552
173,2022,2022-01-29 21:00,야,토,1,1,0,0,1,서울,은평구,차대사람,횡단중,횡단중,기타,교차로,교차로부근,원동기장치자전거,보행자,949265,1956180,126.92521732,37.60364175
174,2022,2022-01-30 20:00,야,일,1,0,0,0,0,충남,아산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,이륜차,없음,959994,1864659,127.05166773,36.77921388
175,2022,2022-01-30 20:00,야,일,1,0,0,0,0,경북,안동시,차대사람,기타,기타,기타,교차로,교차로부근,승용차,보행자,1112016,1840860,128.75172327,36.55894137
176,2022,2022-01-30 21:00,야,일,1,0,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,945199,1943820,126.88007881,37.49200695
177,2022,2022-01-30 23:00,야,일,1,0,0,0,0,부산,남구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,1145450,1682826,129.09640504,35.13013626
178,2022,2022-01-31 06:00,주,월,1,0,0,0,0,광주,서구,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,942585,1684470,126.86962819,35.15383648
179,2022,2022-01-31 16:00,주,월,1,0,0,0,0,전남,목포시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,901905,1646032,126.42757699,34.80413736
180,2022,2022-01-31 19:00,야,월,1,0,0,0,0,서울,동대문구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961013,1955013,127.05836977,37.59369644
181,2022,2022-01-31 20:00,야,월,2,4,0,4,0,강원,정선군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1099557,1931373,128.62446225,37.37609318
182,2022,2022-01-31 23:00,야,월,1,0,0,0,0,인천,부평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,931242,1944805,126.72211398,37.49995067
183,2022,2022-02-01 00:00,야,화,1,0,0,0,0,세종,세종시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,979823,1838930,127.27455901,36.5479002
184,2022,2022-02-02 00:00,야,수,1,0,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,교량위,원동기장치자전거,없음,942073,1812395,126.85477084,36.3071512
185,2022,2022-02-02 04:00,야,수,1,0,0,0,0,부산,기장군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,1152357,1703589,129.17602998,35.31625623
186,2022,2022-02-02 06:00,주,수,1,0,0,0,0,전남,장성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,933463,1699217,126.76829006,35.28623857
187,2022,2022-02-02 15:00,주,수,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,기타,교차로,교차로부근,이륜차,없음,913714,1496890,126.57148811,33.46031604
188,2022,2022-02-02 20:00,야,수,1,0,0,0,0,인천,남동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,931478,1939136,126.7253113,37.44887421
189,2022,2022-02-02 21:00,야,수,1,0,0,0,0,부산,사상구,차대사람,횡단중,횡단중,기타,단일로,지하차도(도로)내,승용차,보행자,1135033,1687142,128.98281305,35.17049347
190,2022,2022-02-03 03:00,야,목,2,0,0,0,0,경북,영천시,철길건널목,철길건널목,철길건널목,기타,철길건널목,철길건널목,화물차,기타,1124693,1779418,128.88353692,36.00360169
191,2022,2022-02-03 04:00,야,목,1,0,0,0,0,경기,시흥시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,938814,1930598,126.8089513,37.37243451
192,2022,2022-02-03 10:00,주,목,1,0,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,960086,1968305,127.04714237,37.71345947
193,2022,2022-02-03 12:00,주,목,1,7,0,6,1,경북,울진군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,1166390,1900412,129.37211106,37.087575
194,2022,2022-02-03 20:00,야,목,1,1,0,1,0,경북,포항시,차대차,기타,기타,신호위반,교차로,교차로내,승합차,이륜차,1167229,1781962,129.35584031,36.02015567
195,2022,2022-02-03 22:00,야,목,1,0,0,0,0,울산,남구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1164012,1728312,129.30916535,35.5372228
196,2022,2022-02-04 00:00,야,금,1,2,1,1,0,경기,이천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,988797,1916504,127.37367942,37.24734334
197,2022,2022-02-04 06:00,주,금,1,0,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,943779,1948039,126.86369361,37.52994781
198,2022,2022-02-04 13:00,주,금,1,0,0,0,0,인천,계양구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,932728,1947882,126.73864262,37.52779271
199,2022,2022-02-04 16:00,주,금,1,1,1,0,0,경북,안동시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1110341,1844018,128.73346258,36.58759939
200,2022,2022-02-05 06:00,주,토,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,1150393,1710280,129.15566312,35.37686073
201,2022,2022-02-05 15:00,주,토,1,0,0,0,0,경기,여주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1013284,1924560,127.64992903,37.3199325
202,2022,2022-02-06 18:00,야,일,1,0,0,0,0,경북,성주군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1069327,1770889,128.26854492,35.93222409
203,2022,2022-02-06 18:00,야,일,1,0,0,0,0,경남,하동군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1034036,1689481,127.87390204,35.20008415
204,2022,2022-02-06 21:00,야,일,1,0,0,0,0,서울,금천구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승합차,이륜차,946980,1939662,126.90052426,37.45463401
205,2022,2022-02-07 09:00,주,월,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,955989,1865414,127.00674302,36.78584216
206,2022,2022-02-07 12:00,주,월,1,0,0,0,0,경남,하동군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1031158,1664734,127.84135528,34.97703026
207,2022,2022-02-07 14:00,주,월,1,0,0,0,0,충남,당진시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,922530,1877622,126.63053431,36.89373474
208,2022,2022-02-07 17:00,주,월,3,2,0,2,0,경북,김천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1065116,1795784,128.22391782,36.1569462
209,2022,2022-02-07 22:00,야,월,1,0,0,0,0,서울,동작구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,950475,1945544,126.93964324,37.50784387
210,2022,2022-02-08 00:00,야,화,1,0,0,0,0,경기,의정부시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,원동기장치자전거,없음,960059,1970478,127.04671671,37.73304364
211,2022,2022-02-08 01:00,야,화,1,0,0,0,0,경기,고양시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,946147,1964635,126.88927137,37.67966882
212,2022,2022-02-08 03:00,야,화,1,0,0,0,0,서울,용산구,차량단독,주/정차차량 충돌,주/정차차량 충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,956350,1948094,127.00596273,37.53112441
213,2022,2022-02-08 05:00,야,화,1,2,0,2,0,경기,평택시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,962605,1891837,127.0795856,37.02431219
214,2022,2022-02-08 13:00,주,화,1,0,0,0,0,경북,경주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,화물차,건설기계,1157363,1759463,129.24194552,35.81904164
215,2022,2022-02-08 19:00,야,화,1,0,0,0,0,경기,평택시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,승용차,960402,1897636,127.05451355,37.07649452
216,2022,2022-02-09 00:00,야,수,1,0,0,0,0,대전,대덕구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,993583,1826985,127.42840075,36.4404053
217,2022,2022-02-09 05:00,야,수,1,0,0,0,0,경북,영천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1125636,1788397,128.89542485,36.08441008
